"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Caribbean small states","CSS","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.68018652237139","8.45838402590876","8.96123034622081","8.55889158540614","8.40889452365939","8.27319728716886","8.87341435027542","8.3057379716655","8.9553734147789","9.49850739434062","9.54711650631667","10.0096552407672","9.90683572140934","10.0841509176681","10.083678707463","10.6649993907697","10.8932593497663","11.0593262549389","10.3912310644037","10.7113855603064","11.2653234949269","11.1107607929183","10.786673602875","10.8892272562084","10.3136352446359","10.3442763993706","","","",
"Cuba","CUB","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02946289895235","4.65997816405767","4.61765811545951","4.53107440508589","4.63638261814746","4.52407497568516","4.58099078811526","4.57908922564859","4.28582335237591","4.19897234879564","4.24910086159959","4.02348686047107","3.696341744968","3.54364939681163","3.27452449706366","2.7858787809786","2.48202947693945","2.20280484840815","2.24637369117326","2.34720298736415","2.47907072384323","2.26741224574028","2.2745043688399","2.13006096905633","2.13362345961947","2.107222144","","","",
"Curacao","CUW","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14900700344758","4.20300831355174","4.32483315114607","4.61111415719532","4.97538735051004","4.13095049208862","4.51962733602708","4.3246696958084","4.40428871640252","4.22937684314848","4.30502512877051","4.11223628366031","4.03841141157636","4.27451178773958","3.83601269180676","3.75285261433596","3.73477823397594","3.75939448226309","3.84281090158249","3.83426865947071","3.65863068239522","3.53275780934667","3.4053026438289","3.13891371872103","3.2611501617483","3.27462324276895","","","",
"Czech Republic","CZE","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1235612062695","10.3600166801248","10.119476314326","9.80483140166125","9.23719976191018","8.81471931576318","8.72249787372794","8.83973254423666","8.58948831175967","7.88674554212578","7.94979326245573","7.92271330891677","7.87828357627642","7.95666558370267","7.76259443794459","7.20564254663211","6.89953759122263","6.54327081730715","6.22491018941055","6.12939581095846","6.31193744774116","5.96802804801372","5.99625989699676","5.93476474792561","5.73370706160301","5.50770869901654","","","",
"Germany","DEU","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.88225583504454","5.48624741873564","5.28271961464898","5.28141612018821","5.13012490750797","5.09555443495463","5.22496185415016","5.08534798270389","4.9564622466845","4.74968849363069","4.63529428201804","4.69475690925934","4.58939121057672","4.59786268049527","4.5769511938077","4.51146599828359","4.471228450447","4.0991916760957","4.09940667751472","4.06809836556386","4.11533555707247","3.77303671283679","3.77181071456031","3.83175597713428","3.64039942390138","3.6030941551038","","","",
"Djibouti","DJI","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53283639755849","3.67757253652069","3.71723892723873","4.03816822661785","4.04708467372448","4.25300294318085","4.55334140139014","4.79747608847508","4.74891700796297","4.72287003809466","5.01796838860422","5.16647363783063","5.34709303297403","5.39027322957451","5.10225438915564","5.04190206924316","4.815514166382","4.9028320076976","4.92192602995991","4.5370730149431","4.76044947116624","4.30692512396535","4.41562748518415","4.30619460004079","4.12672308812277","3.41189662230203","","","",
"Dominica","DMA","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03170242762707","2.01775802555254","1.97701056319918","2.02798301087683","2.1382698385093","2.59030727125616","2.39815836511511","2.50200629230846","2.30657934041965","2.34885713784805","2.89472872461379","3.07903580287291","2.94377967054369","3.04864303227417","2.87242158955408","2.92558702404451","2.80698639898426","3.38152263741841","2.73415155723378","2.79044860448591","2.87092147158195","2.77419872082779","2.9078230234509","2.8375656274421","2.78269002473464","3.60851711236742","","","",
"Denmark","DNK","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25125488611471","4.65370916490965","4.36667339043142","4.48812908797726","4.40220813346432","4.2317852274737","4.65340420971944","4.1757070118131","4.01893489681499","3.74084909229811","3.5042863557831","3.58245373751692","3.5284708094884","3.71648284317897","3.50305550599413","3.32472529338116","3.4352987865801","3.32543847688778","3.25660990310414","3.27984727988027","3.41858190447705","3.12234696616071","3.00183453056671","3.054735339604","2.65096503958139","2.60694961697757","","","",
"Dominican Republic","DOM","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39568846394944","4.38934388683428","4.40456949403721","3.98143320377081","4.47019969963948","4.45047413038881","4.33596015732539","4.47982501650357","4.42426424465185","4.31223862615558","4.38604100713922","4.17813776353404","4.19120885588088","3.97695455774445","3.55030643230399","3.53244538384855","3.30454827702519","3.09834554496182","3.01230737724927","2.92872017530245","2.8419187903562","2.8148393038488","2.89609416300392","2.60565401593374","2.41986980984706","2.45204024490278","","","",
"Algeria","DZA","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50093477590024","3.7481613573049","3.76885485095906","3.86342433397712","3.7577391174699","3.77719005971803","3.51326617857192","3.56095123815134","3.50647472242145","3.62703861442294","3.5494405907365","3.45307626900735","3.49774760070769","3.46757878471906","3.36592992434257","3.3098222351193","3.48497718516287","3.57654770530432","3.53394809876618","3.8040116688551","3.61086794276635","3.66062463761199","3.89139397319131","3.91835131090751","4.1023561853248","4.13270236532592","","","",
"East Asia & Pacific (excluding high income)","EAP","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0660009233456","12.0154097438368","11.2915804508828","10.8393465625818","10.2368829251423","10.0457028975639","9.55790860278597","9.05180442322795","8.98082817642663","8.69251880731525","8.42355189106742","8.19763668141289","8.10156268286506","8.34144225584365","8.62240720369884","8.59021832395948","8.3894551593952","8.05031596365934","7.6684420084268","7.58720374062676","7.59189756235793","7.43151228869442","7.19065690987733","6.95999823876758","6.40025370046579","6.0739629245878","","","",
"Early-demographic dividend","EAR","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03579908324056","6.01346157680564","5.93326330111141","5.94178446953931","5.97532115443655","5.9937289247159","5.83443325974135","5.78513522757659","5.83963618213449","5.90800480165225","5.77868463038962","5.79220247415299","5.82086707721408","5.68755774856858","5.60493421099053","5.45755205112695","5.35741581632851","5.20176846546828","5.208058863559","5.2735607217021","5.11712915472141","4.95028512282436","4.96714070859964","4.81597641480572","4.77356072639691","4.63083273408341","","","",
"East Asia & Pacific","EAS","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54372459580633","8.1196830646644","8.00458305185734","7.97816249804459","7.85769225854508","7.82554846461746","7.63901062820358","7.42958638579233","7.3967625560155","7.30958432250661","7.16898917373216","7.03413285710808","6.99073180315608","7.13075814619587","7.32435750988547","7.28128608770632","7.17783337816319","6.97350490683388","6.75309646803627","6.76609459303448","6.80334968388791","6.66511878272594","6.47678452684745","6.308743432217","5.86165052399755","5.61187062046108","","","",
"Europe & Central Asia (excluding high income)","ECA","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.399634117919","12.8560581512426","13.1259200902468","13.0857075066706","13.021392091483","12.9682861793099","12.8146623886891","12.0559680371777","12.0694213726488","11.8397634324951","11.1297207416442","10.8054919453698","10.381776365738","10.1025210377584","9.45268928758876","8.86954884734182","8.48144995579897","7.9702480966271","7.73125099200218","7.6217998916079","7.75349656453959","7.704496858951","7.56730756407347","7.20971902251404","6.89557320613621","6.77424557708238","","","",
"Europe & Central Asia","ECS","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53503287529258","7.57589358493087","7.37722674042003","7.2790479214175","6.94407095322913","6.91119779617197","6.90283826902109","6.58792606047862","6.45087284038676","6.26815185013106","6.04582716201404","5.99534214584322","5.88335265914095","5.90166478692117","5.74606214137713","5.58075184577672","5.42131967582114","5.16898544161977","5.11613988225738","5.03537960565379","5.14506737939403","4.98237949000269","4.96776351752987","4.86575471202616","4.61296780845972","4.53933957976812","","","",
"Ecuador","ECU","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47120095585287","3.49831301905405","3.46861553843461","3.1713121092189","3.25524323498173","3.72803551602077","3.8597567074471","3.84077645713998","3.82161485029804","3.60962873117106","3.95622310594248","4.03615980208385","3.78383580181125","3.73831980675504","3.33635100979128","3.30664333861119","3.18126849694901","3.52190732067392","3.05058821056231","3.61321842531902","3.52795752763797","3.46338335725025","3.23658058725027","3.33529767433781","3.41790756339416","3.62322732622132","","","",
"Egypt, Arab Rep.","EGY","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98089540956278","3.94061207581635","3.87197030647725","3.90186659790351","3.61031132076973","3.66903321021947","3.70922123545861","3.66201640069371","3.77164630474912","3.63399638445652","3.29080304639663","3.56946868761039","3.59683614171353","3.61839296909718","3.75747882802877","4.19067621059497","4.14438007053593","4.14541380253581","4.01876297704385","3.92791780698081","3.66470829263456","3.77736476114315","3.79971890055693","3.56725879529674","3.71434452337684","3.51107011031528","","","",
"Euro area","EMU","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02204785474472","4.99170950269828","4.92291878907238","4.94071920958423","4.81792745360859","4.92072604330418","4.99565723376063","4.85502129145326","4.79601197709117","4.65501127774701","4.54042235575392","4.5611521805055","4.51569754395111","4.5752692433044","4.53632420732497","4.46947296286098","4.33812111565517","4.13842938469864","4.11007895587965","4.06852626000375","4.12857565940042","3.90008698472622","3.8987384054148","3.87985095291653","3.6857691568287","3.67026475738239","","","",
"Eritrea","ERI","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6017165124271","9.81029892009895","8.3478674264503","8.52265016940025","8.18804101156159","7.54005054657295","4.81640116862338","4.99325873007897","5.20237272282","5.01219767587666","4.90988920524617","5.40141436699063","4.93940931973106","4.93452093216962","4.53942485338156","4.62224051919025","4.82006009856531","4.96596966530218","4.98725878397975","4.70540503114205","4.80855476282495","4.86890412442402","4.74139671686272","4.8289725556255","","","",
"Spain","ESP","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02577440487284","4.07209710690875","4.10964221471922","3.98275282714049","4.10586133938804","4.17985313036177","4.01105045274452","4.11132277964594","4.14057458100716","4.15472036920402","4.13692493741628","4.08164495917042","4.0856015521387","4.09567991257915","4.14303176854266","4.07854540469411","3.91167273563527","3.82313988757583","3.65607135062118","3.48573641957058","3.48253024522595","3.46177010181717","3.54887506097597","3.36781364837409","3.30806663085961","3.3273590424132","","","",
"Estonia","EST","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9885055384212","18.2332239844869","16.6529097682018","14.6296810996665","15.0653126820669","13.7093089967393","14.3079130627713","12.5514427812756","10.999930951285","10.4278163710776","9.23585907790617","9.05759884943635","8.18360217257021","8.41818211540996","8.07011045268125","7.24780139546179","6.41280545401274","6.66001470602234","6.79402164538553","7.0677139572668","7.96425437264907","7.40664740163895","6.91166873097356","7.50997675311914","7.07366560215081","6.31701835765886","","","",
"Ethiopia","ETH","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6277738699555","34.1126065803011","38.2621964939451","35.2321842948921","35.4682696059271","34.6578411220496","31.8774643701287","31.7939361765114","33.9419834114842","33.1813247272251","32.251853758782","30.9002890383226","31.343045565907","33.0545119473905","29.9748264341873","27.4692733780288","25.5342217986034","23.6280695615269","21.9723882890533","20.7579856288556","18.9622663816519","17.6318300228935","16.6948106567576","15.6237681767498","14.6731858584682","13.6692641670453","","","",
"European Union","EUU","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.63472312649196","5.62795279777358","5.51763255772342","5.52687994427957","5.35351494112896","5.4041314521044","5.47561228454941","5.27383209061966","5.14992454376146","4.96063620282696","4.80551649543126","4.80794995092388","4.73286256852573","4.7633937885792","4.68532571086013","4.59845135526806","4.45832821911553","4.24308378253111","4.19594523750894","4.13309949611654","4.20979811402635","3.97634033242001","3.96345487565032","3.90916623255686","3.69639239798399","3.66177173872007","","","",
"Fragile and conflict affected situations","FCS","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.22472358677028","8.97282791164878","9.29256310281079","9.30072646367471","9.51793549876714","9.28082116943489","8.83612183008113","8.71805560759798","7.11283976496288","6.32428514031895","6.44241867811549","6.55126050583047","6.53233328098006","6.93454383235395","6.29725438918967","6.0487828371972","5.7150745323488","5.48768601221115","5.34622031401429","5.45312676732078","5.40219575857444","5.74601126167628","5.43646520217333","5.56141024902168","5.30337045363928","5.1527497421758","","","",
"Finland","FIN","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33241213954954","8.98483333437294","8.75738527922545","9.2541404868994","9.50752583271007","8.68220370890235","9.00927161008906","8.79406691702685","8.4198942369508","8.03513429923429","7.59592463482279","7.59761769939393","7.86169661993657","8.12652078656725","7.90633928875223","7.0991440774899","7.4225688992084","6.95030152722327","6.62889475036489","6.82464352838877","7.25196132256911","6.80021014272727","6.65385703067722","6.56440768062207","6.70132050154845","6.36568443250672","","","",
"Fiji","FJI","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55520199183222","4.99826799746628","4.91181602932189","4.80299254909667","5.01951871068772","4.53022455196641","4.53337354611301","4.07354197853359","3.54738516961013","3.74190114410288","3.81710455133955","4.18358714196442","3.66378845246342","3.92002822556527","4.49276521655941","3.74905293791795","3.98972704009598","3.70426433688409","3.18766903546565","2.59604832483752","3.27409529542282","3.24050914354992","3.0394940061968","3.26583736383248","3.11630151834072","4.85386471553695","","","",
"France","FRA","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44753280318395","5.69837990787257","5.51240636206998","5.63795068605657","5.30022745820351","5.40804649600304","5.63604373298208","5.3387047960414","5.30525458900133","5.12201148310623","4.97920897917369","5.05091109835806","5.00716538154063","5.0556274959923","4.99064323415997","4.93206864531416","4.74010541942815","4.57793635586042","4.58910194670539","4.52464752958569","4.57721334867775","4.31528298948888","4.31659316435746","4.31050153437464","4.08202291575321","4.10185369917219","","","",
"Faroe Islands","FRO","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.04594110410997","4.66892028486856","4.82843260880496","4.76386725757776","4.91959972063674","5.37520636410725","5.50424765022164","5.16905454809309","5.49660153698564","7.23691074937463","6.09503447693219","5.99417404508931","6.20280841484465","5.02673665170692","5.19849331784213","5.9080466683793","5.34851782470564","7.14816255097736","5.00968991104125","5.298164981579","5.77228371873591","6.2416262551709","6.84424620396698","6.58744661345086","","","",
"Gabon","GAB","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6637700068681","2.59222915317524","2.85931931064022","2.91044914910978","2.48752520570813","2.59855913567087","2.61118896564426","2.49995325227944","2.56989039967939","2.74684119721728","2.81249164698433","2.9559906799691","3.57723664520701","4.1130736280245","4.74072880930046","5.27102533816482","6.15254753232273","6.48577446706535","7.37145739344094","8.05371824120078","8.4479347256629","6.35223391704311","5.34823726003515","7.39174970299041","6.69588543307003","6.53637696906845","","","",
"United Kingdom","GBR","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65787128053369","5.92485084361223","5.87744270248762","5.78463253690252","5.60407068783096","5.47548291832077","5.56311124752267","5.24372885145002","5.12296891678055","4.98091612188099","4.81793687756031","4.70568221609946","4.48998981896257","4.41946228948578","4.2936071041826","4.18819530567367","4.0120973786369","3.76939299228527","3.72864940901435","3.66894172656006","3.74016795806459","3.40085679343243","3.46520061199229","3.35283107405877","3.06887818214771","3.01731446844954","","","",
"Georgia","GEO","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5018091404839","13.8589653534982","21.6624759066048","26.9065173289578","18.5013051645108","14.3396684511986","12.9671960279416","10.2972700443025","9.23272415363467","8.21664803407716","8.31953753033864","7.11150791642623","6.67300694919035","6.38966577954011","6.20393480967379","5.78274786349606","5.6421280049054","5.53544424786521","4.86495953416674","5.20892503085819","4.94477356829171","5.23515405237341","5.14637904628092","5.23550284589914","5.63655249215318","5.78013591909206","","","",
"Ghana","GHA","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88896509875702","7.75385888842966","7.7309102820635","7.72578171032823","7.78222675739087","7.82376517731199","7.73787368677466","7.76075190715809","7.83457811127323","7.79392009957062","6.14202561425424","5.94369186540951","5.65338091969576","5.08478955688647","4.81231689685115","4.5044254081037","4.51021705821745","4.32268463997011","3.96056935826005","4.09116711955698","4.1352511667349","3.8705064043815","3.83276275155499","3.73673743676122","3.56853779353492","3.74524032187346","","","",
"Gibraltar","GIB","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5073084295137","15.714401931188","11.8778637409812","11.4847351484263","11.3591681439508","15.3770404968588","14.951540943979","10.2475561066147","10.0654081815573","13.1740077187262","12.84655526852","12.547174719286","12.0632552411823","11.99321458377","11.8883021040492","11.6386233016472","11.4595239889984","11.4154933137138","10.9342642909299","11.1328847803219","11.397190775503","11.093598232667","10.6059522996229","10.0869374690601","10.1728893651714","10.6160385122455","","","",
"Gambia, The","GMB","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76764215659633","4.74027942383365","4.7722576139155","4.79945222737651","4.66292978956585","4.73900597461536","4.63592408890109","4.44698407187635","4.42367446869519","4.32568268859601","4.68361053639468","4.5306481756195","4.97369921824731","4.69217288154537","4.44370975718583","4.52282537484118","4.58815924062811","4.86157185799812","4.68544146168792","4.69557909489362","4.41463501838116","4.70337120996083","4.51792017195048","4.26925939156184","4.62007522187844","4.49808095319411","","","",
"Guinea-Bissau","GNB","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6268288079288","12.1359557103857","12.1074538327917","12.0549062456691","11.6817231486829","11.3404783211463","10.3048525956206","9.90795339748388","13.9232836931484","14.386881426627","13.6887192161102","13.6146776642322","13.9849832645644","14.4296075191591","14.3115460710633","13.9398056758148","13.8551660533734","13.712356739285","13.4113222457166","13.2251201291355","12.8677153105557","11.9498921831362","12.3550751277897","12.4485555819098","12.3799109860733","12.0192721522321","","","",
"Equatorial Guinea","GNQ","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6645010303841","15.5049141923224","11.8898063319624","9.35799293895021","6.68864858835477","7.33125218868567","4.30499941883963","2.38769635291965","1.50169763335302","1.79635319060969","1.49186177358492","1.66883260729508","2.86751906717946","3.59164759441379","2.17217230364543","2.35752657712882","2.59211148331128","2.67107371765105","2.21648344137777","2.39664559970219","2.53154826220889","2.61037444791974","2.60890284910045","2.52059445752935","2.62922838263766","2.21443685935807","","","",
"Greece","GRC","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17820365761834","4.08579766886185","4.15735799862967","4.17180204979129","4.20389879583524","4.15391386977108","4.16756227170265","4.14657446473474","4.20262582476149","4.09350710568955","4.14813433871309","4.11848882476221","4.0078734449781","3.89784140224975","3.78205134836577","3.82839470915873","3.62071593897703","3.50479208743403","3.53977016902536","3.57914010285426","3.55173848011245","3.78601624318934","4.05450953297594","3.68200428945409","3.70620090115697","3.72312234989223","","","",
"Grenada","GRD","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24102893858784","2.25488874587107","2.37852841017331","2.57911291966195","2.87293896962889","2.99640263408483","2.94320323297261","3.11722036194451","3.08359454737337","3.03473383971399","2.9515750880366","3.08571510932134","3.11324004718565","3.01604987807066","2.94673882826291","2.74114167338663","2.95528185027039","2.94940319346889","3.03377715222172","3.25976926806941","3.39937592344631","3.24758889902973","3.49100273125875","3.84340094519863","2.95496483073741","2.97162883878338","","","",
"Greenland","GRL","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90845904428244","3.87703502559447","3.90053850052041","3.740736356141","3.78913565998539","3.82292434899595","3.81648955171498","3.82646983625035","3.96329982915545","4.19228579677593","4.16779586022354","4.15815509167674","4.03576551331213","4.09176577999505","4.08528443140511","3.97760238107161","3.8335588787721","3.87472247303061","3.59544732682537","4.10539939569864","4.34512736791726","4.46022983453968","4.40007951440531","4.61593237380618","4.86250315799195","4.48345586321932","","","",
"Guam","GUM","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5838755554424","9.41964798644574","9.24465976216574","8.74623818507786","9.83591380562094","9.64957335546838","9.44696828413524","9.1554928170713","9.41955785573889","9.66076065132853","9.29565606357179","9.13529604397065","9.33354542480325","9.19715411636877","9.36925793126956","8.33729667251141","7.40747879314133","7.83503122293206","7.54192011599817","7.26669111965484","7.35759977943686","7.49579155139707","7.46109288751351","6.7158725864579","6.6119095657439","6.3628666799684","","","",
"High income","HIC","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.54429107732554","6.54496599327107","6.49526309017157","6.50549198884476","6.42424525868442","6.39346556770951","6.39476483251355","6.22168575449996","6.09138650152124","6.00938130897988","5.90489065395724","5.82193624309956","5.78326722904201","5.72416854015642","5.64828899246335","5.5070594985479","5.35630657442848","5.23583881661031","5.17263507272207","5.128444717178","5.16454848644734","4.95662794849709","4.87959134518886","4.83510644094206","4.70474101541592","4.59504801410889","","","",
"Hong Kong SAR, China","HKG","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34471372087993","2.30109371094097","2.57353047299885","2.40242465814841","2.28751300968785","2.22535666008823","2.10366113775","1.9252071923394","2.67060738078577","3.19426453107027","2.5096740713233","2.60121999072124","2.37464227526725","2.37051671311613","2.0482738888132","1.88708070996265","1.85951195805638","1.87623124643548","1.80120998635755","1.9438260472687","1.6941603541589","1.74474801123384","1.65775133396636","1.57363672692131","1.55368581442317","1.48808579269761","","","",
"Honduras","HND","Energy intensity level of primary energy (MJ/$2011 PPP GDP)","EG.EGY.PRIM.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3390040107546","6.19310239333934","6.11505740120863","5.88339746384558","6.18818031387207","6.32230814708937","6.12750653266126","6.37502024093708","6.65159600544854","5.9607070989436","5.76648222833659","6.05404138171194","6.07101104959113","6.31230250519621","6.40458645726731","6.31222441635506","5.75552653455163","6.36485675615079","6.05657652978111","5.94789597665713","5.87186533800778","6.26973205722235","6.09766011482787","6.01882704442825","6.01468257799163","6.15241325056345","","","",
